rpsC_bact	TIGR01009	equivalog	158	rpsC		ribosomal protein S3
AcOrn-deacetyl	TIGR01892	equivalog	73	argE	3.5.1.16	acetylornithine deacetylase (ArgE)
yidC_oxa1_cterm	TIGR03592	subfamily_domain	97	yidC		membrane protein insertase, YidC/Oxa1 family
pheS	TIGR00468	equivalog	137	pheS	6.1.1.20	phenylalanine--tRNA ligase, alpha subunit
recR	TIGR00615	equivalog	132	recR		recombination protein RecR
nifB	TIGR01290	equivalog	179	nifB		nitrogenase cofactor biosynthesis protein NifB
TraV	TIGR02747	equivalog	0	traV		type IV conjugative transfer system protein TraV
Rv0697	TIGR03970	hypoth_equivalog	0	mftG	1.-.-.-	dehydrogenase, Rv0697 family
GlrX_YruB	TIGR02196	hypoth_equivalog	0			Glutaredoxin-like protein, YruB-family
fum_red_Fp	TIGR01176	equivalog	0	frdA	1.3.99.1	fumarate reductase, flavoprotein subunit
type_III_yscD	TIGR02500	equivalog	187			type III secretion apparatus protein, YscD/HrpQ family
rad23	TIGR00601	equivalog	132			UV excision repair protein Rad23
CXXU_selWTH	TIGR02174	domain	0			selT/selW/selH selenoprotein domain
gluP	TIGR01272	subfamily	144	gluP		glucose/galactose transporter WARNING
pupylate_cterm	TIGR03687	equivalog_domain	138			ubiquitin-like protein Pup
dsrB	TIGR02066	equivalog	106	dsrB	1.8.99.3	sulfite reductase, dissimilatory-type beta subunit
protocat_beta	TIGR02422	equivalog	184	pcaH	1.13.11.3	protocatechuate 3,4-dioxygenase, beta subunit
zip	TIGR00820	subfamily	145	zip		ZIP zinc/iron transport family
pdxA	TIGR00557	equivalog	84	pdxA	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase
xth	TIGR00633	subfamily	132		3.1.11.2	exodeoxyribonuclease III (xth)
gltS	TIGR00210	equivalog	142	gltS		sodium/glutamate symporter
MiaB-like-C	TIGR01579	hypoth_equivalog	168			MiaB-like tRNA modifying enzyme
FimV_Cterm	TIGR03504	hypoth_equivalog_domain	0	fimV		FimV C-terminal domain
Se_dep_Molyb_1	TIGR03311	hypoth_equivalog	0			selenium-dependent molybdenum hydroxylase 1
apgM	TIGR00306	subfamily	116	apgM	5.4.2.1	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form
arch_bud32	TIGR03724	equivalog_domain	157		2.7.-.-	Kae1-associated kinase Bud32
matur_ygfJ	TIGR03310	equivalog	0	ygfJ		molybdenum hydroxylase accessory protein, YgfJ family
put_anti_recept	TIGR01665	subfamily_domain	152			phage minor structural protein, N-terminal region
cztS_silS_copS	TIGR01386	subfamily	0		2.7.13.3	heavy metal sensor kinase
6PF1K_euk	TIGR02478	equivalog	0		2.7.1.11	6-phosphofructokinase
hrcV	TIGR01399	subfamily	187			type III secretion protein, HrcV family
thiP	TIGR01253	equivalog	147	thiP		thiamine/thiamine pyrophosphate ABC transporter, permease protein
NhaB	TIGR00774	equivalog	145	nhaB		Na+/H+ antiporter NhaB
lumazine-synth	TIGR00114	equivalog	85	ribH	6.3.3.-	6,7-dimethyl-8-ribityllumazine synthase
S18	TIGR00165	equivalog	158	rpsR		ribosomal protein S18
cas_TM1808_csm4	TIGR01903	hypoth_equivalog	708	csm4		CRISPR type III-A/MTUBE-associated RAMP protein Csm4
Phe4hydrox_tetr	TIGR01268	equivalog	0		1.14.16.1	phenylalanine-4-hydroxylase
NAPRTase_put	TIGR01513	hypoth_equivalog	163	pncB	2.4.2.11	putative nicotinate phosphoribosyltransferase
tadE_like_DECH	TIGR03816	hypoth_equivalog	157			helicase/secretion neighborhood TadE-like protein
flavo_MJ0208	TIGR02700	hypoth_equivalog	157			archaeoflavoprotein, MJ0208 family
holin_LLH	TIGR01673	equivalog	152			phage holin, LL-H family
aprA	TIGR02061	equivalog	106	aprA	1.8.99.2	adenylylsulfate reductase, alpha subunit
autotrns_rpt	TIGR02601	repeat	187			autotransporter-associated beta strand repeat
mazG	TIGR00444	subfamily	157			MazG family protein
ribazole_cobC	TIGR03162	equivalog	79	cobC	3.1.3.73	alpha-ribazole phosphatase
selA	TIGR00474	equivalog	137	selA	2.9.1.1	L-seryl-tRNA selenium transferase
VNFD	TIGR01860	equivalog	179	vnfD	1.18.6.1	nitrogenase vanadium-iron protein, alpha chain
SASP_H	TIGR02861	subfamily	705			small acid-soluble spore protein, H-type
TIGR00006	TIGR00006	equivalog	89	mraW	2.1.1.-	S-adenosyl-methyltransferase MraW
TIGR00285	TIGR00285	equivalog	170	albA		DNA-binding protein Alba
aroFGH	TIGR00034	equivalog	70		2.5.1.54	3-deoxy-7-phosphoheptulonate synthase
PhnW-AepZ	TIGR03301	subfamily	0		2.6.1.-	2-aminoethylphosphonate aminotransferase
DPOR_BchB	TIGR01278	equivalog	191	bchB	1.18.-.-	light-independent protochlorophyllide reductase, B subunit
tail_TIGR02242	TIGR02242	domain	152			phage tail protein domain
sbcd	TIGR00619	subfamily	132	sbcD		exonuclease SbcCD, D subunit
thiB	TIGR01276	equivalog	147	thiB		thiamin/thiamin pyrophosphate ABC transporter, thiamin/thiamin pyrophospate-binding protein
alt_F1F0_F0_B	TIGR03321	exception	0			alternate F1F0 ATPase, F0 subunit B
TIGR02443	TIGR02443	hypoth_equivalog	0			conserved hypothetical protein
4_coum_CoA_lig	TIGR02372	equivalog	0	pcl	6.2.1.12	4-coumarate--CoA ligase
TonB-siderophor	TIGR01783	subfamily	182			TonB-dependent siderophore receptor
TrbC_Ftype	TIGR02742	equivalog	0	trbC		type-F conjugative transfer system pilin assembly protein TrbC
moaC	TIGR00581	equivalog	82	moaC		molybdenum cofactor biosynthesis protein C
degP_htrA_DO	TIGR02037	subfamily	138		3.4.21.-	protease Do
WPE_wolbac	TIGR02697	domain	708			Wolbachia palindromic element (WPE) domain
nickel_nikD	TIGR02770	equivalog	145	nikD		nickel import ATP-binding protein NikD
rpl4p_arch	TIGR03672	equivalog	0	rpl4p		50S ribosomal protein L4P
violacein_E	TIGR03650	equivalog	94	vioE		violacein biosynthesis enzyme VioE
ygfZ_signature	TIGR03317	signature	168	ygfZ		folate-binding protein YgfZ
GlrX_actino	TIGR02200	hypoth_equivalog	0			Glutaredoxin-like protein
cinA_cterm	TIGR00199	subfamily_domain	132			competence/damage-inducible protein CinA C-terminal domain
EF_0837	TIGR03583	hypoth_equivalog	156			putative amidohydrolase EF_0837/AHA_3915
nifS_epsilon	TIGR03403	equivalog	0	nifS	2.8.1.7	cysteine desulfurase, NifS family
TIGR03083	TIGR03083	domain	0			uncharacterized Actinobacterial protein TIGR03083
PS_II_S4	TIGR03069	equivalog	164			photosystem II S4 domain protein
neela_ferrous	TIGR00332	domain	112			desulfoferrodoxin ferrous iron-binding domain
hypA	TIGR00100	equivalog	140	hypA		hydrogenase nickel insertion protein HypA
phage_rep_org_N	TIGR01714	hypoth_equivalog_domain	152			phage replisome organizer, putative, N-terminal region
YtoQ_fam	TIGR03646	subfamily	0			YtoQ family protein
PhnAcAld_DH	TIGR03250	equivalog	0	phnY	1.2.1.-	putative phosphonoacetaldehyde dehydrogenase
HpnW_proposed	TIGR03364	hypoth_equivalog	0			FAD dependent oxidoreductase TIGR03364
CobW	TIGR02475	equivalog	79	cobW		cobalamin biosynthesis protein CobW
puhA	TIGR01150	equivalog	164	puhA		photosynthetic reaction center H subunit
TIGR00703	TIGR00703	hypoth_equivalog	156			TIGR00703 family protein
muta_rot_YjhT	TIGR03547	subfamily	0		5.1.-.-	mutatrotase, YjhT family
nusB	TIGR01951	equivalog	165	nusB		transcription antitermination factor NusB
Hemerythrin	TIGR00058	subfamily	0			hemerythrin family non-heme iron proteins
SpaO_YscQ	TIGR02551	equivalog	187	epaO		type III secretion apparatus protein, YscQ/HrcQ family
pufL	TIGR01157	equivalog	164	pufL		photosynthetic reaction center L subunit
thiC	TIGR00190	equivalog	162	thiC		thiamine biosynthesis protein ThiC
one_C_dehyd_C	TIGR03122	equivalog	0		1.2.99.5	formylmethanofuran dehydrogenase subunit C
phage_arpU	TIGR01637	subfamily	261			phage transcriptional regulator, ArpU family
traB	TIGR00261	subfamily	157			TraB family protein
malate_syn_A	TIGR01344	equivalog	120	aceB	2.3.3.9	malate synthase A
PNK-3'Pase	TIGR01663	equivalog	0	PNKP	3.1.3.32	polynucleotide kinase 3'-phosphatase
trypano_reduc	TIGR01423	equivalog	0	Tpr	1.8.1.12	trypanothione-disulfide reductase
S6	TIGR00166	equivalog	158	rpsF		ribosomal protein S6
ileS	TIGR00392	equivalog	137	ileS	6.1.1.5	isoleucine--tRNA ligase
aIF-2	TIGR00491	equivalog	169	infB		translation initiation factor aIF-2
exo_TIGR04073	TIGR04073	subfamily	0			putative exosortase-affiliated protein, TIGR04073 family
TraF-like	TIGR02740	hypoth_equivalog	0			TraF-like protein
stp3	TIGR04063	hypoth_equivalog	0		2.4.-.-	PEP-CTERM/exosortase 1-associated glycosyltransferase, Daro_2409 family
CtaD_CoxA	TIGR02891	equivalog	112	ctaD	1.9.3.1	cytochrome c oxidase, subunit I
cit_synth_II	TIGR01800	subfamily	0			2-methylcitrate synthase/citrate synthase II
OMP_MtrB_PioB	TIGR03509	subfamily	112			decaheme-associated outer membrane protein, MtrB/PioB family
spore_pdaA	TIGR02884	equivalog	705	pdaA	3.5.-.-	delta-lactam-biosynthetic de-N-acetylase
RNaseIII	TIGR02191	equivalog	166	rnc	3.1.26.3	ribonuclease III
2A0302	TIGR00905	subfamily	142			transporter, basic amino acid/polyamine antiporter (APA) family
A118_put_portal	TIGR01542	hypoth_equivalog	152			phage portal protein, putative, A118 family
TIGR00270	TIGR00270	hypoth_equivalog	156			TIGR00270 family protein
PRTRC_E	TIGR03741	subfamily_domain	0			PRTRC system protein E
bact_gcp	TIGR03723	hypoth_equivalog	157	gcp	3.4.24.57	putative glycoprotease GCP
betA	TIGR01810	equivalog	149	betA	1.1.99.1	choline dehydrogenase
TrbI_Ftype	TIGR02744	equivalog	0	trbI		type-F conjugative transfer system protein TrbI
S20	TIGR00029	equivalog	158	rpsT		ribosomal protein S20
PhnD	TIGR03431	equivalog	0	phnD		phosphonate ABC transporter, periplasmic phosphonate binding protein
GNAT_ablB	TIGR03827	equivalog	0	ablB	2.3.1.-	putative beta-lysine N-acetyltransferase
purC	TIGR00081	equivalog	125	purC	6.3.2.6	phosphoribosylaminoimidazolesuccinocarboxamide synthase
DPOR_bchN	TIGR01279	equivalog	191	bchN	1.18.-.-	light-independent protochlorophyllide reductase, N subunit
PDHac_trf_long	TIGR01348	equivalog	118	aceF	2.3.1.12	dihydrolipoyllysine-residue acetyltransferase
dhys	TIGR00321	equivalog	140		2.5.1.46	deoxyhypusine synthase
ccs	TIGR00783	subfamily	185			citrate carrier protein, CCS family
TIGR03790	TIGR03790	subfamily	0			TIGR03790 family protein
parE_Gpos	TIGR01058	equivalog	132	parE	5.99.1.-	DNA topoisomerase IV, B subunit
T7SS_EccD	TIGR03920	equivalog	97	eccD		type VII secretion integral membrane protein EccD
cobJ_cbiH	TIGR01466	equivalog_domain	79	cobJ	2.1.1.131	precorrin-3B C17-methyltransferase
pckA	TIGR00224	equivalog	116	pckA	4.1.1.49	phosphoenolpyruvate carboxykinase (ATP)
SigBFG	TIGR02980	subfamily	0			RNA polymerase sigma-70 factor, sigma-B/F/G subfamily
QoxC	TIGR02897	equivalog	112	qoxC	1.10.3.-	cytochrome aa3 quinol oxidase, subunit III
cobD	TIGR00380	equivalog	79	cobD	6.3.1.10	cobalamin biosynthesis protein CobD
hlyII	TIGR01002	subfamily	94			beta-channel forming cytolysin
cas3_core	TIGR01587	equivalog_domain	708	cas3		CRISPR-associated helicase Cas3
pupylate_PafA	TIGR03686	equivalog	138	pafA	6.3.2.-	proteasome accessory factor PafA
thiol_BshC	TIGR03998	equivalog	86	bshC		bacillithiol biosynthesis cysteine-adding enzyme BshC
asn_synth_AEB	TIGR01536	equivalog	71	asnB	6.3.5.4	asparagine synthase (glutamine-hydrolyzing)
SoxR	TIGR01950	equivalog	261	soxR		redox-sensitive transcriptional activator SoxR
mutY	TIGR01084	equivalog	132	mutY	3.2.2.-	A/G-specific adenine glycosylase
HGPRTase	TIGR01203	equivalog	127	hpt	2.4.2.8	hypoxanthine phosphoribosyltransferase
acon_putative	TIGR01342	hypoth_equivalog	120		4.2.1.3	putative aconitate hydratase
HpaI-NOT-DapA	TIGR02313	exception	0	hpaI	4.1.2.-	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
malate_syn_G	TIGR01345	equivalog	120	glcB	2.3.3.9	malate synthase G
hdxy_isourate	TIGR02962	equivalog	122	uraH	3.5.2.17	hydroxyisourate hydrolase
TIGR00147	TIGR00147	subfamily	703		2.7.1.-	lipid kinase, YegS/Rv2252/BmrU family
L_thr_O3P_dcar	TIGR01140	equivalog	79		4.1.1.81	threonine-phosphate decarboxylase
osmo_MPGsynth	TIGR02460	equivalog	0	mpgS	2.4.1.217	mannosyl-3-phosphoglycerate synthase
urea_trans_UrtB	TIGR03409	equivalog	142	urtB		urea ABC transporter, permease protein UrtB
rpsA	TIGR00717	equivalog	158	rpsA		ribosomal protein S1
psiM2_ORF9	TIGR01630	hypoth_equivalog	152			phage uncharacterized protein, C-terminal domain
ABALDH	TIGR03374	equivalog	0	ydcW	1.2.1.19	1-pyrroline dehydrogenase
TraX_Ftype	TIGR02755	equivalog	0	traX	2.3.1.-	type-F conjugative transfer system pilin acetylase TraX
omega_3_PfaA	TIGR02813	subfamily	0	pfaA		polyketide-type polyunsaturated fatty acid synthase PfaA
carnitine_TMLD	TIGR02410	equivalog	0		1.14.11.8	trimethyllysine dioxygenase
lin0512_fam	TIGR02058	subfamily	156			conserved hypothetical protein
Asp_Ala_antiprt	TIGR03802	equivalog	0	aspT		aspartate-alanine antiporter
pimC_large	TIGR03204	equivalog	0	pimC	1.3.1.62	pimeloyl-CoA dehydrogenase, large subunit
TIGR03085	TIGR03085	hypoth_equivalog	156			TIGR03085 family protein
PS_II_psbM	TIGR03038	equivalog	164	psbM		photosystem II reaction center protein PsbM
serS	TIGR00414	equivalog	137	serS	6.1.1.11	serine--tRNA ligase
gcw_chp	TIGR02001	subfamily	0			conserved hypothetical protein
chap_CCT_gamma	TIGR02344	equivalog	0			T-complex protein 1, gamma subunit
TIGR00153	TIGR00153	hypoth_equivalog	156			TIGR00153 family protein
bioA	TIGR00508	equivalog	77	bioA	2.6.1.62	adenosylmethionine-8-amino-7-oxononanoate transaminase
fliR_like_III	TIGR01401	equivalog	187	epaR		type III secretion apparatus protein SpaR/YscT/HrcT
T1SS_VCA0849	TIGR03661	domain	187			type 1 secretion C-terminal target domain (VC_A0849 subclass)
adh_fam_1	TIGR02817	subfamily	114			zinc-binding alcohol dehydrogenase family protein
cyt_tran_rel	TIGR00125	domain	0			cytidyltransferase-related domain
efp	TIGR00038	equivalog	169	efp		translation elongation factor P
aroE	TIGR00507	equivalog_domain	70	aroE	1.1.1.25	shikimate 5-dehydrogenase
pilus_cpaB	TIGR03177	equivalog	0	cpaB		Flp pilus assembly protein CpaB
LPOR	TIGR01289	equivalog	191		1.3.1.33	light-dependent protochlorophyllide reductase
cas_TM1810_Csm2	TIGR01870	hypoth_equivalog_domain	708	csm2		CRISPR type III-A/MTUBE-associated protein Csm2
lacC	TIGR01231	equivalog	105	lacC	2.7.1.144	tagatose-6-phosphate kinase
sdhA_Bsu	TIGR01811	subfamily	120	sdhA	1.3.99.1	succinate dehydrogenase or fumarate reductase, flavoprotein subunit
arg_catab_astB	TIGR03241	equivalog	109	astB	3.5.3.23	succinylarginine dihydrolase
tspaseT_teng_N	TIGR01765	subfamily_domain	154			transposase, putative, N-terminal domain
EII-Sor	TIGR00822	subfamily	700			PTS system, mannose/fructose/sorbose family, IIC component
spore_yteA	TIGR02890	subfamily	705			sporulation protein, yteA family
2A0111	TIGR00890	subfamily	144			Oxalate/Formate Antiporter
bacter_Pnkp	TIGR04075	equivalog	166			polynucleotide kinase-phosphatase
PylS_Nterm	TIGR03912	equivalog_domain	137	pylSn	6.1.1.26	pyrrolysine--tRNA ligase, N-terminal region
glmL_fam	TIGR01319	subfamily	0			conserved hypothetical protein
hflC	TIGR01932	equivalog	263	hflC		HflC protein
acyl_WS_DGAT	TIGR02946	subfamily	703		2.3.1.-	acyltransferase, WS/DGAT/MGAT
soxG	TIGR01375	subfamily	109	soxG	1.5.3.1	sarcosine oxidase, gamma subunit family
L31	TIGR00105	equivalog	158	rpmE		ribosomal protein L31
MprA_tail	TIGR03867	equivalog_domain	0	mprA	3.4.21.-	MprA protease C-terminal sorting domain
CoB_CoM_SS_B	TIGR03288	equivalog	0	hdrB	1.8.98.1	CoB--CoM heterodisulfide reductase, subunit B
P_butyryltrans	TIGR02706	equivalog	114	ptb	2.3.1.19	phosphate butyryltransferase
TIGR02452	TIGR02452	hypoth_equivalog	0			TIGR02452 family protein
selD	TIGR00476	equivalog	0	selD	2.7.9.3	selenide, water dikinase
selenium_YgeY	TIGR03526	hypoth_equivalog	0			putative selenium metabolism hydrolase
succ_dehyd_cytB	TIGR02970	equivalog	120	sdhC		succinate dehydrogenase, cytochrome b556 subunit
PPOX_FMN_DR2398	TIGR04025	subfamily	0		1.-.-.-	PPOX class probable FMN-dependent enzyme, DR_2398 family
L10e	TIGR00279	equivalog	158	rplJ		ribosomal protein L10.e
ArgJ	TIGR00120	equivalog	73	argJ	2.3.1.35 2.3.1.1	glutamate N-acetyltransferase/amino-acid acetyltransferase
ATPase-IB1_Cu	TIGR01511	equivalog	145		3.6.3.4	copper-translocating P-type ATPase
bPGM	TIGR01990	equivalog	105	pgmB	5.4.2.6	beta-phosphoglucomutase
TIGR03984	TIGR03984	hypoth_equivalog	0			CRISPR-associated protein, TIGR03984 family
TonB-B12	TIGR01779	equivalog	182	btuB		TonB-dependent vitamin B12 receptor
TIGR03607	TIGR03607	subfamily_domain	157			patatin-related protein
pta	TIGR00651	equivalog	114	pta	2.3.1.8	phosphate acetyltransferase
LLM_KPN_01858	TIGR04027	hypoth_equivalog	703		1.-.-.-	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
PLP_synth_Pdx2	TIGR03800	equivalog	84	pdxT	2.6.-.-	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
RutA	TIGR03612	equivalog	703	rutA		pyrimidine utilization protein A
TraC-F-type	TIGR02746	equivalog	0	traC		type-IV secretion system protein TraC
clpP	TIGR00493	equivalog	138	clpP	3.4.21.92	ATP-dependent Clp protease, proteolytic subunit ClpP
phage_O_Nterm	TIGR01610	equivalog_domain	152			phage replication protein O, N-terminal domain
ZntR	TIGR02043	equivalog	261	zntR		Zn(II)-responsive transcriptional regulator
TIGR00305	TIGR00305	equivalog	134			putative toxin-antitoxin system toxin component, PIN family
TIGR00698	TIGR00698	subfamily	156			conserved hypothetical protein
rSAM_NirJ	TIGR04051	equivalog	79	nirJ		heme d1 biosynthesis radical SAM protein NirJ
RuMP_HxlA	TIGR03128	equivalog_domain	0	hxlA	4.1.2.43	3-hexulose-6-phosphate synthase
MJ0042_CXXC	TIGR02098	domain	0			MJ0042 family finger-like domain
R_switched_YkoY	TIGR03716	subfamily	0			integral membrane protein, YkoY family
cas_Csy4	TIGR02563	hypoth_equivalog	708	cas6f		CRISPR-associated protein Cas6/Csy4, subtype I-F/YPEST
heli_sec_ATPase	TIGR03819	hypoth_equivalog	0			helicase/secretion neighborhood ATPase
CpaE_hom_Actino	TIGR03815	hypoth_equivalog	0			helicase/secretion neighborhood CpaE-like protein
Rv2061_F420	TIGR03666	subfamily	703		1.-.-.-	PPOX class probable F420-dependent enzyme, Rv2061 family
rpl14p_arch	TIGR03673	equivalog	0	rpl14p		50S ribosomal protein L14P
GGGP-family	TIGR01768	subfamily	0		2.5.1.-	geranylgeranylglyceryl phosphate synthase family protein
PTBA	TIGR00830	subfamily_domain	700	ptbA		PTS system, glucose subfamily, IIA component
photo_alph_chp2	TIGR03055	hypoth_equivalog	164			putative photosynthetic complex assembly protein 2
TIGR02646	TIGR02646	hypoth_equivalog	156			TIGR02646 family protein
pcaJ_scoB_fam	TIGR02428	subfamily	0		2.8.3.-	3-oxoacid CoA-transferase, B subunit
psbC	TIGR01153	equivalog	164	psbC		photosystem II 44 kDa subunit reaction center protein
PulS_OutS	TIGR01004	subfamily	142			lipoprotein, PulS/OutS family
KdgD	TIGR03249	equivalog	0	kdgD	4.2.1.41	5-dehydro-4-deoxyglucarate dehydratase
ATPase-IB2_Cd	TIGR01512	equivalog	145	cadA	3.6.3.3	cadmium-translocating P-type ATPase
Piru_Ver_Nterm	TIGR02604	subfamily_domain	0			putative membrane-bound dehydrogenase domain
nuoF_fam	TIGR01959	equivalog	112	nuoF	1.6.99.5	NADH oxidoreductase (quinone), F subunit
TIGR00149_YbjQ	TIGR00149	hypoth_equivalog	703			secondary thiamine-phosphate synthase enzyme
expor_sig_YdyF	TIGR04077	subfamily	263			exported signaling peptide, YydF/SAG_2028 family
b_cpa1	TIGR00840	equivalog	145	nhe-3		sodium/hydrogen exchanger 3
urease_beta	TIGR00192	equivalog_domain	160	ureB	3.5.1.5	urease, beta subunit
cysH	TIGR00434	subfamily	106	cysH	1.8.4.8	phosophoadenylyl-sulfate reductase
traC_PFL_4706	TIGR03744	equivalog	186			conjugative transfer ATPase, PFL_4706 family
argG	TIGR00032	equivalog	73	argG	6.3.4.5	argininosuccinate synthase
hemN	TIGR00538	equivalog	79	hemN	1.3.99.22	oxygen-independent coproporphyrinogen III oxidase
mmCoA_mut_beta	TIGR00642	equivalog	102	mutA	5.4.99.2	methylmalonyl-CoA mutase, small subunit
3a0801s05tom22	TIGR00986	subfamily	142			mitochondrial import receptor subunit
phe_am_lyase	TIGR01226	equivalog	0		4.3.1.5	phenylalanine ammonia-lyase
minC	TIGR01222	equivalog	93	minC		septum site-determining protein MinC
spore_VI_D	TIGR02907	equivalog	705	spoVID		stage VI sporulation protein D
circ_ocin_uber	TIGR03651	subfamily	94			circular bacteriocin, circularin A/uberolysin family
GldK	TIGR03525	equivalog	0	gldK		gliding motility-associated lipoprotein GldK
one_C_unchar_1	TIGR03123	hypoth_equivalog	698			probable H4MPT-linked C1 transfer pathway protein
glpT	TIGR00712	equivalog	147	glpT		glycerol-3-phosphate transporter
DAHP_synth_Bsub	TIGR01361	equivalog_domain	70	aroF	2.5.1.54	phospho-2-dehydro-3-deoxyheptonate aldolase
soxA_mon	TIGR01377	subfamily	109			sarcosine oxidase, monomeric form
HpaD	TIGR02295	equivalog	0	hpaD	1.13.11.15	3,4-dihydroxyphenylacetate 2,3-dioxygenase
phnA	TIGR00686	hypoth_equivalog	157			putative alkylphosphonate utilization operon protein PhnA
hrcA	TIGR00331	equivalog	261	hrcA		heat-inducible transcription repressor HrcA
VirB4_CagE	TIGR00929	subfamily	0			type IV secretion/conjugal transfer ATPase, VirB4 family
lipA	TIGR00510	equivalog	80	lipA	2.8.1.8	lipoyl synthase
nramp	TIGR01197	subfamily	145			metal ion transporter, metal ion (Mn2+/Fe2+) transporter (Nramp) family
A_thal_3542	TIGR01615	domain	0			uncharacterized plant-specific domain TIGR01615
uraD_N-term-dom	TIGR03212	hypoth_equivalog_domain	0			putative urate catabolism protein
TIGR00042	TIGR00042	equivalog	132	rdgB	3.6.1.-	non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family
MSMEG_0565_glyc	TIGR04047	hypoth_equivalog	703			glycosyltransferase, MSMEG_0565 family
YidE_YbjL_dupl	TIGR01625	subfamily_domain	141			AspT/YidE/YbjL antiporter duplication domain
CysN	TIGR02034	subfamily	106	cysN	2.7.7.4	sulfate adenylyltransferase, large subunit
4cys_cytochr	TIGR03874	equivalog	0			c-type cytochrome, methanol metabolism-related
spore_III_AC	TIGR02848	equivalog	705	spoIIIAC		stage III sporulation protein AC
crtI_fam	TIGR02734	subfamily	76	crtI	1.14.99.-	phytoene desaturase
TIGR00365	TIGR00365	equivalog	112	grxD		monothiol glutaredoxin, Grx4 family
FadI	TIGR02446	equivalog	177	fadI	2.3.1.16	acetyl-CoA C-acyltransferase FadI
FGAM_synt	TIGR01735	equivalog	125	purL	6.3.5.3	phosphoribosylformylglycinamidine synthase
methan_mark_13	TIGR03282	hypoth_equivalog	159			putative methanogenesis marker 13 metalloprotein
23dbph12diox	TIGR03213	equivalog	184	bphC	1.13.11.39	2,3-dihydroxybiphenyl 1,2-dioxygenase
am_tr_V_VC1184	TIGR01976	hypoth_equivalog	703			cysteine desulfurase family protein
psbD	TIGR01152	equivalog	164	psbD		photosystem II D2 protein (photosystem q(a) protein)
mycofact_TetR	TIGR03968	hypoth_equivalog	0	mftR		mycofactocin system transcriptional regulator
spore_ytfJ	TIGR02874	equivalog	705	ytfJ		sporulation protein YtfJ
squal_synth	TIGR01559	equivalog	0		2.5.1.21	farnesyl-diphosphate farnesyltransferase
sulfite_red_B	TIGR02911	equivalog	106	asrB	1.8.-.-	sulfite reductase, subunit B
lipo_lipase	TIGR03230	equivalog	0		3.1.1.34	lipoprotein lipase
ala_DH_arch	TIGR02371	equivalog	0	ala	1.4.1.1	alanine dehydrogenase
a_cpa1	TIGR00831	equivalog	145			Na+/H+ antiporter
PseI	TIGR03586	equivalog	0	pseI	2.5.1.-	pseudaminic acid synthase
tig	TIGR00115	equivalog	95	tig	5.2.1.8	trigger factor
formate-DH-gamm	TIGR01583	equivalog	112		1.2.1.2	formate dehydrogenase, gamma subunit
tag_bisphos_ald	TIGR01858	equivalog	0		4.1.2.-	class II aldolase, tagatose bisphosphate family
ygeW	TIGR03316	hypoth_equivalog	0	ygeW		probable carbamoyltransferase YgeW
thiL	TIGR01379	equivalog	162	thiL	2.7.4.16	thiamine-monophosphate kinase
sensory_box	TIGR00229	domain	264			PAS domain S-box protein
NDH_I_L	TIGR01974	subfamily	112		1.6.-.-	proton-translocating NADH-quinone oxidoreductase, chain L
hydrog_HybE	TIGR03993	subfamily_domain	0			[NiFe] hydrogenase assembly chaperone, HybE family
selen_PSTK	TIGR03574	equivalog	137	pstK	2.7.1.-	L-seryl-tRNA(Sec) kinase
YbaK_EbsC	TIGR00011	hypoth_equivalog	157	ybaK		ybaK/ebsC protein
spore_dpaB	TIGR02852	equivalog	705	dpaB		dipicolinic acid synthetase, B subunit
transamin_PhnW	TIGR02326	equivalog	103	phnW	2.6.1.37	2-aminoethylphosphonate--pyruvate transaminase
mito_frataxin	TIGR03422	exception	0			frataxin
F420_NP1902A	TIGR04024	hypoth_equivalog	703		1.14.-.-	coenzyme F420-dependent oxidoreductase, NP1902A family
RF_mod_PrmC	TIGR03534	equivalog	140	prmC	2.1.1.-	protein-(glutamine-N5) methyltransferase, release factor-specific
muco_delta	TIGR03221	equivalog	184	catC	5.3.3.4	muconolactone delta-isomerase
ccoN	TIGR00780	equivalog	112	ccoN	1.9.3.1	cytochrome c oxidase, cbb3-type, subunit I
fdx_plant	TIGR02008	subfamily	0			ferredoxin [2Fe-2S]
polynuc_phos	TIGR03591	equivalog	134	pnp	2.7.7.8	polyribonucleotide nucleotidyltransferase
PhnU	TIGR03226	equivalog	0	phnU		2-aminoethylphosphonate ABC transporter, permease protein
surE	TIGR00087	equivalog	149	surE	3.1.3.5 3.1.3.6	5'/3'-nucleotidase SurE
V_ATP_synt_F	TIGR01101	equivalog	145		3.6.3.14	V-type ATPase, F subunit
eubact_ribD	TIGR00326	equivalog	85	ribD	3.5.4.26 1.1.1.1	riboflavin biosynthesis protein RibD
ComEC_N-term	TIGR00360	subfamily_domain	157			ComEC/Rec2-related protein
rSAM_AF0577	TIGR04084	subfamily	0			putative peptide-modifying radical SAM enzyme, AF0577 family
KaiC_arch_4	TIGR03881	hypoth_equivalog	0			KaiC domain protein, PAE1156 family
